19:33:53.%f,-147.19,-1.37,173.93,-34.00,-46.00,-6.00
19:33:54.%f,-150.01,-0.70,173.47,-110.00,9.00,-38.00
19:33:54.%f,-153.51,0.73,173.59,-78.00,31.00,18.00
19:33:54.%f,-157.49,2.22,175.11,-94.00,-27.00,-36.00
19:33:54.%f,-164.02,1.92,174.61,-62.00,39.00,12.00
19:33:54.%f,-170.37,2.26,175.94,-31.00,16.00,2.00
19:33:54.%f,-177.53,2.72,177.33,-51.00,-19.00,-5.00
19:33:54.%f,176.14,3.07,176.02,-52.00,-26.00,3.00
19:33:54.%f,171.37,3.58,176.26,-80.00,-19.00,20.00
19:33:54.%f,167.73,4.00,175.77,-78.00,-18.00,-48.00
19:33:55.%f,162.90,3.36,174.73,-52.00,25.00,-62.00
19:33:55.%f,159.31,4.34,176.08,-55.00,63.00,-52.00
19:33:55.%f,154.49,6.32,177.14,-88.00,7.00,17.00
19:33:55.%f,148.10,5.83,174.59,-105.00,0.00,36.00
19:33:55.%f,139.68,6.93,174.65,-20.00,1.00,-4.00
19:33:55.%f,129.76,7.61,174.98,-73.00,-3.00,-48.00
19:33:55.%f,120.76,6.77,173.00,-113.00,30.00,13.00
19:33:55.%f,113.65,8.30,173.15,-95.00,-21.00,-11.00
19:33:55.%f,106.78,8.20,173.48,-82.00,-49.00,20.00
19:33:56.%f,101.76,9.07,173.04,-41.00,-56.00,-8.00
19:33:56.%f,97.44,9.28,172.87,-32.00,-8.00,-54.00
19:33:56.%f,93.83,9.72,174.04,-49.00,-6.00,5.00
19:33:56.%f,88.77,9.09,173.95,-50.00,1.00,14.00
